,Day,hour,Temperature,Dew Point,Humidity,Wind,Wind Speed,Wind Gust,Pressure,Precip,Condition
315,2022-01-10,19,-2.0,-11.0,66,NW,6.0,6.0,29.77,0.0,Fair
316,2022-01-10,20,-2.0,-15.0,55,NNW,5.0,5.0,29.8,0.0,Fair
317,2022-01-10,21,-4.0,-18.0,50,NNW,7.0,7.0,29.83,0.0,Fair
318,2022-01-10,22,-6.0,-18.0,55,NNW,9.0,9.0,29.85,0.0,Fair
319,2022-01-10,23,-8.0,-22.0,50,NW,6.0,6.0,29.88,0.0,Fair
322,2022-01-11,0,-8.0,-22.0,50,WNW,5.0,5.0,29.91,0.0,Mostly Cloudy
323,2022-01-11,1,-11.0,-24.0,54,WNW,3.0,3.0,29.94,0.0,Partly Cloudy
324,2022-01-11,2,-11.0,-24.0,54,VAR,2.0,2.0,29.98,0.0,Partly Cloudy
325,2022-01-11,3,-15.0,-26.0,58,WSW,10.0,10.0,30.02,0.0,Fair
326,2022-01-11,4,-17.0,-26.0,64,W,6.0,6.0,30.04,0.0,Fair
327,2022-01-11,5,-18.0,-27.0,63,W,9.0,9.0,30.08,0.0,Fair
328,2022-01-11,6,-18.0,-27.0,63,W,9.0,9.0,30.12,0.0,Fair
329,2022-01-11,7,-20.0,-29.0,63,WSW,8.0,8.0,30.16,0.0,Fair
330,2022-01-11,8,-22.0,-29.0,69,WSW,9.0,9.0,30.18,0.0,Fair
331,2022-01-11,9,-18.0,-29.0,58,W,9.0,9.0,30.2,0.0,Fair
332,2022-01-11,10,-17.0,-29.0,53,W,14.0,14.0,30.22,0.0,Fair
333,2022-01-11,11,-15.0,-27.0,53,SW,10.0,10.0,30.22,0.0,Fair
334,2022-01-11,24,-13.0,-26.0,53,WSW,15.0,15.0,30.21,0.0,Fair
335,2022-01-11,13,-11.0,-26.0,49,WSW,14.0,14.0,30.2,0.0,Fair
336,2022-01-11,14,-11.0,-26.0,49,WSW,14.0,14.0,30.19,0.0,Fair
337,2022-01-11,15,-11.0,-22.0,59,SW,12.0,12.0,30.18,0.0,Fair
338,2022-01-11,16,-13.0,-22.0,64,WSW,13.0,13.0,30.19,0.0,Fair
339,2022-01-11,17,-15.0,-22.0,70,WSW,8.0,8.0,30.2,0.0,Fair
340,2022-01-11,18,-15.0,-22.0,70,W,6.0,6.0,30.2,0.0,Fair
341,2022-01-11,19,-17.0,-24.0,70,WNW,3.0,3.0,30.18,0.0,Fair
342,2022-01-11,20,-20.0,-27.0,69,CALM,0.0,0.0,30.16,0.0,Fair
343,2022-01-11,21,-20.0,-26.0,76,CALM,0.0,0.0,30.13,0.0,Fair
344,2022-01-11,22,-20.0,-26.0,76,NNE,3.0,3.0,30.11,0.0,Fair
345,2022-01-11,23,-24.0,-29.0,76,CALM,0.0,0.0,30.08,0.0,Fair
348,2022-01-12,0,-18.0,-26.0,70,NNE,3.0,3.0,30.06,0.0,Fair
349,2022-01-12,1,-17.0,-24.0,70,N,6.0,6.0,30.03,0.0,Fair
350,2022-01-12,2,-15.0,-22.0,70,N,6.0,6.0,30.0,0.0,Mostly Cloudy
351,2022-01-12,3,-13.0,-20.0,70,NE,6.0,6.0,29.93,0.0,Cloudy
352,2022-01-12,3,-11.0,-18.0,70,NE,6.0,6.0,29.9,0.0,Light Snow
353,2022-01-12,4,-11.0,-17.0,77,N,5.0,5.0,29.86,0.0,Light Snow
354,2022-01-12,5,-9.0,-15.0,77,N,3.0,3.0,29.81,0.0,Light Snow
355,2022-01-12,6,-8.0,-13.0,77,N,5.0,5.0,29.78,0.0,Light Snow
356,2022-01-12,6,-6.0,-13.0,71,N,5.0,5.0,29.76,0.0,Cloudy
357,2022-01-12,7,-6.0,-11.0,77,N,5.0,5.0,29.75,0.0,Cloudy
358,2022-01-12,7,-4.0,-9.0,78,N,5.0,5.0,29.73,0.0,Light Snow
359,2022-01-12,8,-4.0,-11.0,71,N,5.0,5.0,29.72,0.0,Light Snow
360,2022-01-12,8,-2.0,-9.0,71,N,6.0,6.0,29.71,0.0,Light Snow
361,2022-01-12,9,-2.0,-9.0,71,N,3.0,3.0,29.71,0.0,Light Snow
362,2022-01-12,9,0.0,-6.0,78,N,5.0,5.0,29.7,0.0,Light Snow
363,2022-01-12,10,0.0,-6.0,78,N,6.0,6.0,29.69,0.0,Light Snow
364,2022-01-12,10,1.0,-4.0,78,NNE,5.0,5.0,29.69,0.0,Light Snow
365,2022-01-12,10,1.0,-2.0,85,NNE,6.0,6.0,29.68,0.0,Light Snow
366,2022-01-12,11,3.0,-2.0,78,NNE,5.0,5.0,29.67,0.0,Light Snow
367,2022-01-12,11,3.0,0.0,85,ENE,6.0,6.0,29.66,0.0,Light Snow
368,2022-01-12,11,5.0,0.0,78,ENE,5.0,5.0,29.65,0.0,Light Snow
369,2022-01-12,11,5.0,0.0,78,NE,3.0,3.0,29.65,0.0,Light Snow
370,2022-01-12,24,5.0,0.0,78,NE,5.0,5.0,29.64,0.0,Light Snow
371,2022-01-12,13,7.0,1.0,79,ENE,5.0,5.0,29.63,0.0,Light Snow
372,2022-01-12,13,7.0,3.0,85,ENE,5.0,5.0,29.62,0.0,Light Snow
373,2022-01-12,14,9.0,3.0,79,E,3.0,3.0,29.62,0.0,Light Snow
374,2022-01-12,15,9.0,5.0,85,ESE,2.0,2.0,29.64,0.0,Light Snow
375,2022-01-12,16,10.0,7.0,85,CALM,0.0,0.0,29.66,0.0,Light Snow
376,2022-01-12,16,9.0,7.0,92,W,2.0,2.0,29.67,0.0,Light Snow
377,2022-01-12,17,9.0,7.0,92,WSW,3.0,3.0,29.68,0.0,Light Snow
378,2022-01-12,17,9.0,7.0,92,W,3.0,3.0,29.69,0.0,Light Snow
379,2022-01-12,18,9.0,7.0,92,W,3.0,3.0,29.69,0.0,Light Snow
380,2022-01-12,18,9.0,7.0,92,SW,3.0,3.0,29.71,0.0,Light Snow
381,2022-01-12,19,10.0,7.0,85,W,3.0,3.0,29.72,0.0,Light Snow
382,2022-01-12,20,10.0,7.0,85,WSW,2.0,2.0,29.74,0.0,Mostly Cloudy
383,2022-01-12,20,9.0,5.0,85,WNW,3.0,3.0,29.75,0.0,Mostly Cloudy
384,2022-01-12,21,7.0,5.0,92,WSW,6.0,6.0,29.75,0.0,Mostly Cloudy
385,2022-01-12,22,9.0,7.0,92,SW,6.0,6.0,29.77,0.0,Cloudy
386,2022-01-12,23,10.0,7.0,85,W,7.0,7.0,29.78,0.0,Cloudy
389,2022-01-13,0,9.0,5.0,85,W,7.0,7.0,29.78,0.0,Cloudy
390,2022-01-13,1,9.0,5.0,85,VAR,2.0,2.0,29.78,0.0,Mostly Cloudy
391,2022-01-13,2,10.0,7.0,85,NE,7.0,7.0,29.78,0.0,Cloudy
392,2022-01-13,2,10.0,7.0,85,SE,3.0,3.0,29.8,0.0,Light Snow
393,2022-01-13,3,10.0,7.0,85,SE,2.0,2.0,29.8,0.0,Light Snow
394,2022-01-13,4,10.0,7.0,85,CALM,0.0,0.0,29.81,0.0,Light Snow
395,2022-01-13,5,10.0,7.0,85,N,3.0,3.0,29.81,0.0,Light Snow
396,2022-01-13,6,10.0,7.0,85,N,5.0,5.0,29.82,0.0,Light Snow
397,2022-01-13,7,10.0,9.0,92,NNE,5.0,5.0,29.81,0.0,Light Snow
398,2022-01-13,7,12.0,9.0,85,NE,3.0,3.0,29.82,0.0,Cloudy
399,2022-01-13,8,12.0,9.0,85,ENE,5.0,5.0,29.82,0.0,Cloudy
400,2022-01-13,9,14.0,9.0,79,NE,7.0,7.0,29.81,0.0,Cloudy
401,2022-01-13,9,16.0,9.0,73,ENE,9.0,9.0,29.8,0.0,Light Snow
402,2022-01-13,10,16.0,9.0,73,ENE,12.0,12.0,29.8,0.0,Light Snow
403,2022-01-13,11,16.0,10.0,79,ENE,14.0,14.0,29.78,0.0,Light Snow
404,2022-01-13,24,16.0,10.0,79,ENE,14.0,14.0,29.75,0.0,Light Snow
405,2022-01-13,13,16.0,10.0,79,ENE,14.0,14.0,29.72,0.0,Light Snow
406,2022-01-13,14,16.0,12.0,86,ENE,9.0,9.0,29.72,0.0,Light Snow
407,2022-01-13,14,16.0,12.0,86,ENE,12.0,12.0,29.72,0.0,Light Snow
408,2022-01-13,14,16.0,12.0,86,ENE,13.0,13.0,29.71,0.0,Light Snow
409,2022-01-13,14,16.0,12.0,86,ENE,10.0,10.0,29.71,0.0,Light Snow
410,2022-01-13,15,16.0,12.0,86,ENE,10.0,10.0,29.71,0.0,Light Snow
411,2022-01-13,15,16.0,12.0,86,ENE,9.0,9.0,29.7,0.0,Light Snow
412,2022-01-13,16,16.0,12.0,86,ENE,12.0,12.0,29.7,0.0,Light Snow
413,2022-01-13,17,16.0,12.0,86,ENE,10.0,10.0,29.69,0.0,Light Snow
414,2022-01-13,17,16.0,14.0,93,ENE,10.0,10.0,29.69,0.0,Light Snow
415,2022-01-13,17,16.0,14.0,93,E,8.0,8.0,29.69,0.0,Light Snow
416,2022-01-13,18,16.0,14.0,93,ENE,7.0,7.0,29.69,0.0,Light Snow
417,2022-01-13,19,16.0,14.0,93,NE,5.0,5.0,29.7,0.0,Wintry Mix
418,2022-01-13,20,18.0,16.0,93,NE,5.0,5.0,29.69,0.0,Light Snow Grains
419,2022-01-13,20,18.0,16.0,93,VAR,2.0,2.0,29.7,0.0,Light Snow Grains
420,2022-01-13,21,18.0,16.0,93,ENE,5.0,5.0,29.69,0.0,Light Snow Grains
421,2022-01-13,21,18.0,16.0,93,ENE,6.0,6.0,29.68,0.0,Wintry Mix
422,2022-01-13,22,18.0,16.0,93,NE,6.0,6.0,29.68,0.0,Wintry Mix
423,2022-01-13,23,18.0,16.0,93,NE,5.0,5.0,29.68,0.0,Light Snow
426,2022-01-14,0,18.0,18.0,100,NE,3.0,3.0,29.66,0.0,Wintry Mix
427,2022-01-14,0,18.0,18.0,100,NE,2.0,2.0,29.66,0.0,Wintry Mix
428,2022-01-14,0,19.0,18.0,93,N,2.0,2.0,29.66,0.0,Wintry Mix
429,2022-01-14,1,18.0,18.0,100,NNE,2.0,2.0,29.66,0.0,Light Snow
430,2022-01-14,1,18.0,16.0,93,VAR,2.0,2.0,29.66,0.0,Light Snow
431,2022-01-14,1,18.0,16.0,93,CALM,0.0,0.0,29.66,0.0,Light Snow
432,2022-01-14,1,18.0,16.0,93,N,2.0,2.0,29.66,0.0,Light Snow
433,2022-01-14,2,18.0,16.0,93,NNW,2.0,2.0,29.66,0.0,Light Snow
434,2022-01-14,2,19.0,16.0,86,N,2.0,2.0,29.66,0.0,Light Snow
435,2022-01-14,3,19.0,16.0,86,CALM,0.0,0.0,29.66,0.0,Light Snow
436,2022-01-14,4,19.0,16.0,86,WSW,5.0,5.0,29.68,0.0,Light Snow
437,2022-01-14,4,19.0,16.0,86,SW,3.0,3.0,29.69,0.0,Light Snow
438,2022-01-14,5,19.0,16.0,86,SW,5.0,5.0,29.69,0.0,Light Snow
439,2022-01-14,6,19.0,16.0,86,WSW,9.0,9.0,29.72,0.0,Cloudy
440,2022-01-14,7,18.0,14.0,86,SW,7.0,7.0,29.74,0.0,Mostly Cloudy
441,2022-01-14,8,18.0,10.0,73,WNW,5.0,5.0,29.78,0.0,Partly Cloudy
442,2022-01-14,9,18.0,9.0,68,NNW,7.0,7.0,29.83,0.0,Mostly Cloudy
443,2022-01-14,10,14.0,5.0,67,NNW,10.0,10.0,29.85,0.0,Partly Cloudy
444,2022-01-14,11,14.0,0.0,53,N,10.0,10.0,29.87,0.0,Partly Cloudy
445,2022-01-14,24,14.0,0.0,53,N,7.0,7.0,29.87,0.0,Fair
446,2022-01-14,13,14.0,-2.0,49,NNW,8.0,8.0,29.87,0.0,Showers in the Vicinity
447,2022-01-14,14,14.0,-2.0,49,N,5.0,5.0,29.89,0.0,Showers in the Vicinity
448,2022-01-14,15,12.0,-6.0,45,N,7.0,7.0,29.91,0.0,Showers in the Vicinity
449,2022-01-14,16,9.0,-6.0,52,NNW,7.0,7.0,29.92,0.0,Mostly Cloudy
450,2022-01-14,17,5.0,-9.0,52,NNW,7.0,7.0,29.95,0.0,Partly Cloudy
451,2022-01-14,18,1.0,-13.0,51,NNW,9.0,9.0,29.94,0.0,Fair
452,2022-01-14,19,0.0,-17.0,46,N,9.0,9.0,29.97,0.0,Fair
453,2022-01-14,20,-2.0,-18.0,46,N,9.0,9.0,30.0,0.0,Fair
454,2022-01-14,21,-6.0,-18.0,55,N,8.0,8.0,30.0,0.0,Fair
455,2022-01-14,22,-8.0,-20.0,54,N,8.0,8.0,29.97,0.0,Fair
456,2022-01-14,23,-9.0,-22.0,54,NNW,9.0,9.0,29.96,0.0,Fair
459,2022-01-15,2,-13.0,-24.0,59,W,5.0,5.0,29.94,0.0,Fair
460,2022-01-15,3,-11.0,-26.0,49,NW,7.0,7.0,29.94,0.0,Fair
461,2022-01-15,4,-13.0,-26.0,53,WNW,9.0,9.0,29.94,0.0,Fair
462,2022-01-15,5,-15.0,-27.0,53,WNW,6.0,6.0,29.95,0.0,Fair
463,2022-01-15,6,-15.0,-27.0,53,W,3.0,3.0,29.98,0.0,Fair
464,2022-01-15,7,-15.0,-27.0,53,W,5.0,5.0,29.99,0.0,Fair
465,2022-01-15,8,-15.0,-27.0,53,W,5.0,5.0,30.0,0.0,Fair
466,2022-01-15,9,-11.0,-27.0,45,W,8.0,8.0,30.01,0.0,Fair
467,2022-01-15,10,-8.0,-26.0,41,WNW,5.0,5.0,30.0,0.0,Fair
468,2022-01-15,11,-6.0,-22.0,46,W,8.0,8.0,30.0,0.0,Fair
469,2022-01-15,24,-4.0,-20.0,46,W,8.0,8.0,29.97,0.0,Fair
470,2022-01-15,13,-2.0,-20.0,42,WNW,12.0,12.0,29.98,0.0,Fair
471,2022-01-15,14,0.0,-18.0,43,WNW,10.0,10.0,29.98,0.0,Fair
472,2022-01-15,15,0.0,-17.0,46,WNW,7.0,7.0,29.99,0.0,Drifting Snow
473,2022-01-15,16,0.0,-17.0,46,W,9.0,9.0,30.0,0.0,Fair
474,2022-01-15,17,-2.0,-15.0,55,WNW,6.0,6.0,30.02,0.0,Fair
475,2022-01-15,18,-2.0,-15.0,55,WNW,6.0,6.0,30.03,0.0,Fair
476,2022-01-15,19,-6.0,-15.0,65,SW,12.0,12.0,30.04,0.0,Fair
477,2022-01-15,20,-6.0,-17.0,60,WSW,12.0,12.0,30.04,0.0,Fair
478,2022-01-15,21,-8.0,-17.0,65,SW,13.0,13.0,30.04,0.0,Fair
479,2022-01-15,22,-8.0,-17.0,65,WSW,17.0,17.0,30.04,0.0,Fair
480,2022-01-15,23,-9.0,-17.0,71,SW,13.0,13.0,30.06,0.0,Fair
483,2022-01-16,0,-9.0,-18.0,65,WSW,14.0,14.0,30.06,0.0,Fair
484,2022-01-16,1,-11.0,-18.0,70,WSW,15.0,15.0,30.09,0.0,Fair
485,2022-01-16,2,-11.0,-20.0,64,WSW,14.0,14.0,30.12,0.0,Fair
486,2022-01-16,3,-11.0,-20.0,64,WSW,13.0,13.0,30.12,0.0,Fair
487,2022-01-16,4,-11.0,-20.0,64,SW,14.0,14.0,30.12,0.0,Fair
488,2022-01-16,5,-11.0,-20.0,64,WSW,13.0,13.0,30.12,0.0,Fair
489,2022-01-16,6,-11.0,-18.0,70,SW,13.0,13.0,30.13,0.0,Patches of Fog
490,2022-01-16,7,-15.0,-18.0,84,WSW,14.0,14.0,30.12,0.0,Patches of Fog
491,2022-01-16,8,-15.0,-20.0,77,W,12.0,12.0,30.15,0.0,Patches of Fog
492,2022-01-16,9,-13.0,-18.0,77,WSW,10.0,10.0,30.15,0.0,Fair
493,2022-01-16,10,-9.0,-17.0,71,W,8.0,8.0,30.13,0.0,Fair
494,2022-01-16,11,-6.0,-15.0,65,WSW,9.0,9.0,30.12,0.0,Fair
495,2022-01-16,24,-4.0,-15.0,60,WSW,10.0,10.0,30.09,0.0,Fair
496,2022-01-16,13,-2.0,-15.0,55,WSW,9.0,9.0,30.06,0.0,Fair
497,2022-01-16,14,0.0,-13.0,55,WSW,7.0,7.0,30.04,0.0,Partly Cloudy
498,2022-01-16,15,0.0,-15.0,51,SW,3.0,3.0,30.02,0.0,Fair
499,2022-01-16,16,0.0,-13.0,55,CALM,0.0,0.0,29.99,0.0,Fair
500,2022-01-16,17,-4.0,-15.0,60,CALM,0.0,0.0,29.97,0.0,Fair
501,2022-01-16,18,-4.0,-15.0,60,N,3.0,3.0,29.96,0.0,Fair
502,2022-01-16,19,-2.0,-13.0,60,N,9.0,9.0,29.93,0.0,Fair
503,2022-01-16,20,-2.0,-13.0,60,NNE,7.0,7.0,29.91,0.0,Fair
504,2022-01-16,21,0.0,-13.0,55,NNE,9.0,9.0,29.89,0.0,Fair
505,2022-01-16,22,-2.0,-13.0,60,N,7.0,7.0,29.85,0.0,Mostly Cloudy
506,2022-01-16,23,0.0,-11.0,60,N,8.0,8.0,29.85,0.0,Fair
509,2022-01-17,0,0.0,-11.0,60,N,5.0,5.0,29.83,0.0,Mostly Cloudy
510,2022-01-17,1,1.0,-9.0,61,N,8.0,8.0,29.79,0.0,Cloudy
511,2022-01-17,2,3.0,-8.0,61,N,9.0,9.0,29.76,0.0,Cloudy
512,2022-01-17,3,3.0,-8.0,61,NNE,5.0,5.0,29.74,0.0,Mostly Cloudy
513,2022-01-17,4,1.0,-6.0,72,NNE,6.0,6.0,29.69,0.0,Cloudy
514,2022-01-17,5,5.0,-4.0,66,NE,5.0,5.0,29.65,0.0,Cloudy
515,2022-01-17,6,9.0,0.0,67,NNE,7.0,7.0,29.61,0.0,Cloudy
516,2022-01-17,7,12.0,7.0,79,ENE,16.0,16.0,29.54,0.0,Cloudy
517,2022-01-17,7,14.0,9.0,79,ENE,18.0,18.0,29.51,0.0,Light Snow
518,2022-01-17,8,14.0,9.0,79,ENE,20.0,20.0,29.5,0.0,Light Snow
519,2022-01-17,8,14.0,10.0,86,ENE,21.0,21.0,29.47,0.0,Light Snow / Windy
520,2022-01-17,8,16.0,12.0,86,ENE,23.0,23.0,29.47,0.0,Light Snow / Windy
521,2022-01-17,8,16.0,12.0,86,ENE,18.0,18.0,29.45,0.0,Light Snow
522,2022-01-17,9,16.0,12.0,86,ENE,18.0,18.0,29.44,0.0,Light Snow
523,2022-01-17,9,16.0,14.0,93,NE,18.0,18.0,29.41,0.0,Light Snow
524,2022-01-17,9,18.0,14.0,86,ENE,20.0,20.0,29.39,0.0,Light Snow
525,2022-01-17,9,18.0,16.0,93,ENE,20.0,20.0,29.39,0.0,Snow
526,2022-01-17,9,18.0,16.0,93,ENE,24.0,24.0,29.37,0.0,Snow / Windy
527,2022-01-17,10,19.0,18.0,93,ENE,28.0,28.0,29.34,0.0,Snow / Windy
528,2022-01-17,10,19.0,18.0,93,ENE,23.0,23.0,29.33,0.0,Heavy Snow / Windy
529,2022-01-17,10,19.0,18.0,93,ENE,26.0,26.0,29.3,0.0,Snow / Windy
530,2022-01-17,10,21.0,18.0,86,NE,28.0,28.0,29.24,0.0,Light Snow / Windy
531,2022-01-17,11,21.0,18.0,86,ENE,28.0,28.0,29.23,0.0,Light Snow / Windy
532,2022-01-17,11,21.0,18.0,86,NE,31.0,31.0,29.22,0.0,Light Snow / Windy
533,2022-01-17,11,21.0,19.0,93,NE,25.0,25.0,29.17,0.0,Light Snow / Windy
534,2022-01-17,11,23.0,19.0,86,ENE,25.0,25.0,29.14,0.0,Light Snow / Windy
535,2022-01-17,24,23.0,19.0,86,ENE,31.0,31.0,29.1,0.0,Light Snow / Windy
536,2022-01-17,24,23.0,19.0,86,ENE,39.0,39.0,29.08,0.0,Light Snow / Windy
537,2022-01-17,24,23.0,19.0,86,ENE,31.0,31.0,29.03,0.0,Light Snow / Windy
538,2022-01-17,13,21.0,19.0,93,ENE,31.0,31.0,29.0,0.0,Light Snow / Windy
539,2022-01-17,13,23.0,19.0,86,ENE,26.0,26.0,28.97,0.0,Light Snow / Windy
540,2022-01-17,13,23.0,19.0,86,ENE,29.0,29.0,28.93,0.0,Light Snow / Windy
541,2022-01-17,14,23.0,19.0,86,ENE,22.0,22.0,28.9,0.0,Light Snow / Windy
542,2022-01-17,14,23.0,19.0,86,ENE,39.0,39.0,28.86,0.0,Light Snow / Windy
543,2022-01-17,15,23.0,19.0,86,ENE,40.0,40.0,28.85,0.0,Light Snow / Windy
544,2022-01-17,16,25.0,19.0,80,ENE,28.0,28.0,28.8,0.0,Light Snow / Windy
545,2022-01-17,17,23.0,19.0,86,ENE,28.0,28.0,28.76,0.0,Light Snow / Windy
546,2022-01-17,17,23.0,21.0,93,ENE,30.0,30.0,28.74,0.0,Light Snow / Windy
547,2022-01-17,18,23.0,21.0,93,ENE,28.0,28.0,28.72,0.0,Light Snow / Windy
548,2022-01-17,18,23.0,21.0,93,ENE,31.0,31.0,28.71,0.0,Light Snow / Windy
549,2022-01-17,18,23.0,21.0,93,ENE,26.0,26.0,28.71,0.0,Snow / Windy
550,2022-01-17,18,23.0,21.0,93,ENE,25.0,25.0,28.71,0.0,Light Snow / Windy
551,2022-01-17,19,23.0,21.0,93,E,28.0,28.0,28.7,0.0,Light Snow / Windy
552,2022-01-17,19,23.0,21.0,93,ENE,18.0,18.0,28.71,0.0,Light Snow
553,2022-01-17,20,25.0,21.0,86,ENE,12.0,12.0,28.73,0.0,Light Snow
554,2022-01-17,21,23.0,21.0,93,E,12.0,12.0,28.73,0.0,Light Snow
555,2022-01-17,22,23.0,21.0,93,CALM,0.0,0.0,28.76,0.0,Light Snow
556,2022-01-17,22,23.0,23.0,100,WNW,3.0,3.0,28.78,0.0,Light Snow
557,2022-01-17,23,23.0,23.0,100,WSW,8.0,8.0,28.79,0.0,Wintry Mix
558,2022-01-17,23,23.0,21.0,93,WSW,8.0,8.0,28.79,0.0,Light Snow
559,2022-01-17,23,23.0,21.0,93,SW,12.0,12.0,28.79,0.0,Light Snow
560,2022-01-17,23,19.0,16.0,86,WSW,16.0,16.0,28.8,0.0,Light Snow
563,2022-01-18,0,19.0,16.0,86,WSW,16.0,16.0,28.81,0.0,Light Snow
564,2022-01-18,1,18.0,14.0,86,WSW,16.0,16.0,28.85,0.0,Light Snow
565,2022-01-18,1,18.0,12.0,79,WSW,16.0,16.0,28.88,0.0,Drifting Snow
566,2022-01-18,2,16.0,10.0,79,WSW,18.0,18.0,28.9,0.0,Drifting Snow
567,2022-01-18,3,14.0,9.0,79,WSW,15.0,15.0,28.96,0.0,Mostly Cloudy
568,2022-01-18,4,14.0,9.0,79,W,15.0,15.0,29.02,0.0,Mostly Cloudy
569,2022-01-18,5,14.0,7.0,73,W,13.0,13.0,29.06,0.0,Mostly Cloudy
570,2022-01-18,6,14.0,3.0,62,W,16.0,16.0,29.14,0.0,Mostly Cloudy
571,2022-01-18,7,10.0,3.0,73,W,18.0,18.0,29.18,0.0,Mostly Cloudy
572,2022-01-18,8,9.0,0.0,67,WSW,20.0,20.0,29.22,0.0,Drifting Snow
573,2022-01-18,9,9.0,-2.0,62,W,21.0,21.0,29.28,0.0,Drifting Snow / Windy
574,2022-01-18,10,7.0,-4.0,61,W,16.0,16.0,29.32,0.0,Drifting Snow
575,2022-01-18,11,9.0,-4.0,57,W,17.0,17.0,29.35,0.0,Partly Cloudy
576,2022-01-18,24,7.0,-4.0,61,W,17.0,17.0,29.37,0.0,Partly Cloudy
577,2022-01-18,13,7.0,-6.0,56,W,16.0,16.0,29.4,0.0,Drifting Snow
578,2022-01-18,14,7.0,-8.0,52,W,13.0,13.0,29.45,0.0,Drifting Snow
579,2022-01-18,15,5.0,-9.0,52,W,15.0,15.0,29.51,0.0,Drifting Snow
580,2022-01-18,16,3.0,-11.0,51,W,10.0,10.0,29.57,0.0,Drifting Snow
581,2022-01-18,17,1.0,-11.0,56,W,15.0,15.0,29.63,0.0,Drifting Snow
582,2022-01-18,18,0.0,-11.0,60,WSW,20.0,20.0,29.7,0.0,Fair
583,2022-01-18,19,-2.0,-13.0,60,W,14.0,14.0,29.74,0.0,Fair
584,2022-01-18,20,-4.0,-13.0,65,W,15.0,15.0,29.77,0.0,Fair
585,2022-01-18,21,-6.0,-15.0,65,WSW,13.0,13.0,29.79,0.0,Fair
586,2022-01-18,22,-6.0,-15.0,65,W,14.0,14.0,29.82,0.0,Fair
587,2022-01-18,23,-6.0,-15.0,65,W,8.0,8.0,29.84,0.0,Fair
590,2022-01-19,0,-8.0,-17.0,65,SW,8.0,8.0,29.85,0.0,Fair
591,2022-01-19,1,-9.0,-17.0,71,SW,8.0,8.0,29.84,0.0,Fair
592,2022-01-19,2,-11.0,-18.0,70,WSW,7.0,7.0,29.85,0.0,Fair
593,2022-01-19,3,-11.0,-18.0,70,NNW,3.0,3.0,29.85,0.0,Fair
594,2022-01-19,4,-9.0,-17.0,71,CALM,0.0,0.0,29.84,0.0,Partly Cloudy
595,2022-01-19,5,-9.0,-17.0,71,VAR,2.0,2.0,29.82,0.0,Mostly Cloudy
596,2022-01-19,6,-8.0,-17.0,65,NNE,3.0,3.0,29.83,0.0,Cloudy
597,2022-01-19,7,-6.0,-15.0,65,NE,6.0,6.0,29.8,0.0,Cloudy
598,2022-01-19,7,-6.0,-15.0,65,ENE,9.0,9.0,29.79,0.0,Light Snow
599,2022-01-19,7,-6.0,-13.0,71,NE,6.0,6.0,29.79,0.0,Light Snow
600,2022-01-19,8,-4.0,-9.0,78,NE,9.0,9.0,29.77,0.0,Light Snow
601,2022-01-19,8,-4.0,-9.0,78,ENE,10.0,10.0,29.76,0.0,Light Snow
602,2022-01-19,8,-4.0,-9.0,78,NE,12.0,12.0,29.75,0.0,Light Snow
603,2022-01-19,8,-4.0,-9.0,78,NE,12.0,12.0,29.74,0.0,Snow
604,2022-01-19,9,-4.0,-8.0,85,ENE,14.0,14.0,29.72,0.0,Snow
605,2022-01-19,9,-4.0,-8.0,85,NE,14.0,14.0,29.72,0.0,Light Snow
606,2022-01-19,9,-2.0,-8.0,78,ENE,14.0,14.0,29.69,0.0,Light Snow
607,2022-01-19,10,-2.0,-8.0,78,NE,12.0,12.0,29.68,0.0,Light Snow
608,2022-01-19,10,-2.0,-6.0,85,NE,13.0,13.0,29.66,0.0,Light Snow
609,2022-01-19,10,-2.0,-6.0,85,ENE,12.0,12.0,29.66,0.0,Light Snow
610,2022-01-19,10,0.0,-6.0,78,ENE,12.0,12.0,29.66,0.0,Snow
611,2022-01-19,10,0.0,-6.0,78,ENE,12.0,12.0,29.65,0.0,Heavy Snow
612,2022-01-19,10,0.0,-6.0,78,ENE,10.0,10.0,29.65,0.0,Snow
613,2022-01-19,11,0.0,-4.0,85,ENE,15.0,15.0,29.63,0.0,Light Snow
614,2022-01-19,11,1.0,-4.0,78,ENE,15.0,15.0,29.61,0.0,Light Snow
615,2022-01-19,11,1.0,-4.0,78,ENE,17.0,17.0,29.58,0.0,Light Snow
616,2022-01-19,24,1.0,-2.0,85,ENE,16.0,16.0,29.58,0.0,Light Snow
617,2022-01-19,24,3.0,-2.0,78,ENE,18.0,18.0,29.57,0.0,Light Snow
618,2022-01-19,13,5.0,1.0,85,ENE,15.0,15.0,29.54,0.0,Light Snow
619,2022-01-19,14,7.0,1.0,79,ENE,17.0,17.0,29.51,0.0,Light Snow
620,2022-01-19,14,7.0,3.0,85,ENE,16.0,16.0,29.5,0.0,Light Snow
621,2022-01-19,15,7.0,3.0,85,ENE,15.0,15.0,29.5,0.0,Light Snow
622,2022-01-19,15,7.0,3.0,85,ENE,15.0,15.0,29.5,0.0,Light Snow
623,2022-01-19,15,7.0,3.0,85,ENE,14.0,14.0,29.5,0.0,Light Snow
624,2022-01-19,16,7.0,3.0,85,ENE,13.0,13.0,29.5,0.0,Light Snow
625,2022-01-19,16,9.0,3.0,79,ENE,15.0,15.0,29.5,0.0,Light Snow
